entrezgene,Gene symbol,description,num_trial,num_over,p-val,q_val,expression
157570,ESCO2,establishment of sister chromatid cohesion N-acetyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:27230],16,6,0.000680977,0.005623816,Underexpressed
154141,MBOAT1,membrane bound O-acyltransferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21579],16,6,0.000680977,0.005636656,Underexpressed
121053,C12orf45,chromosome 12 open reading frame 45 [Source:HGNC Symbol;Acc:HGNC:28628],16,6,0.000680977,0.005649555,Underexpressed
116028,RMI2,RecQ mediated genome instability 2 [Source:HGNC Symbol;Acc:HGNC:28349],16,6,0.000680977,0.005662512,Underexpressed
11331,PHB2,prohibitin 2 [Source:HGNC Symbol;Acc:HGNC:30306],16,6,0.000680977,0.00567553,Underexpressed
11064,CNTRL,centriolin [Source:HGNC Symbol;Acc:HGNC:1858],16,6,0.000680977,0.005688607,Underexpressed
10004,NAALADL1,N-acetylated alpha-linked acidic dipeptidase like 1 [Source:HGNC Symbol;Acc:HGNC:23536],16,6,0.000680977,0.005701745,Underexpressed
8642,DCHS1,dachsous cadherin-related 1 [Source:HGNC Symbol;Acc:HGNC:13681],17,6,0.000986749,0.007929639,Underexpressed
84515,MCM8,minichromosome maintenance 8 homologous recombination repair factor [Source:HGNC Symbol;Acc:HGNC:16147],17,6,0.000986749,0.007946023,Underexpressed
81831,NETO2,neuropilin and tolloid like 2 [Source:HGNC Symbol;Acc:HGNC:14644],17,6,0.000986749,0.007962474,Underexpressed
81691,REXO5,RNA exonuclease 5 [Source:HGNC Symbol;Acc:HGNC:24661],17,6,0.000986749,0.007978994,Underexpressed
79075,DSCC1,DNA replication and sister chromatid cohesion 1 [Source:HGNC Symbol;Acc:HGNC:24453],17,6,0.000986749,0.007995582,Underexpressed
672,BRCA1,"BRCA1, DNA repair associated [Source:HGNC Symbol;Acc:HGNC:1100]",17,6,0.000986749,0.00801224,Underexpressed
6203,RPS9,ribosomal protein S9 [Source:HGNC Symbol;Acc:HGNC:10442],17,6,0.000986749,0.008028967,Underexpressed
6150,MRPL23,mitochondrial ribosomal protein L23 [Source:HGNC Symbol;Acc:HGNC:10322],17,6,0.000986749,0.008045764,Underexpressed
57697,FANCM,Fanconi anemia complementation group M [Source:HGNC Symbol;Acc:HGNC:23168],17,6,0.000986749,0.008062631,Underexpressed
57415,C3orf14,chromosome 3 open reading frame 14 [Source:HGNC Symbol;Acc:HGNC:25024],17,6,0.000986749,0.00807957,Underexpressed
55916,NXT2,nuclear transport factor 2 like export factor 2 [Source:HGNC Symbol;Acc:HGNC:18151],17,6,0.000986749,0.008096579,Underexpressed
55270,NUDT15,nudix hydrolase 15 [Source:HGNC Symbol;Acc:HGNC:23063],17,6,0.000986749,0.008113661,Underexpressed
55247,NEIL3,nei like DNA glycosylase 3 [Source:HGNC Symbol;Acc:HGNC:24573],17,6,0.000986749,0.008130814,Underexpressed
51496,CTDSPL2,CTD small phosphatase like 2 [Source:HGNC Symbol;Acc:HGNC:26936],17,6,0.000986749,0.00814804,Underexpressed
51377,UCHL5,ubiquitin C-terminal hydrolase L5 [Source:HGNC Symbol;Acc:HGNC:19678],17,6,0.000986749,0.00816534,Underexpressed
50861,STMN3,stathmin 3 [Source:HGNC Symbol;Acc:HGNC:15926],17,6,0.000986749,0.008182713,Underexpressed
5010,CLDN11,claudin 11 [Source:HGNC Symbol;Acc:HGNC:8514],17,6,0.000986749,0.00820016,Underexpressed
4998,ORC1,origin recognition complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:8487],17,6,0.000986749,0.008217682,Underexpressed
3400,ID4,"inhibitor of DNA binding 4, HLH protein [Source:HGNC Symbol;Acc:HGNC:5363]",17,6,0.000986749,0.008235279,Underexpressed
30968,STOML2,stomatin like 2 [Source:HGNC Symbol;Acc:HGNC:14559],17,6,0.000986749,0.008252951,Underexpressed
2990,GUSB,glucuronidase beta [Source:HGNC Symbol;Acc:HGNC:4696],17,6,0.000986749,0.008270699,Underexpressed
29015,SLC43A3,solute carrier family 43 member 3 [Source:HGNC Symbol;Acc:HGNC:17466],17,6,0.000986749,0.008288524,Underexpressed
26175,TMEM251,transmembrane protein 251 [Source:HGNC Symbol;Acc:HGNC:20218],17,6,0.000986749,0.008306426,Underexpressed
201973,PRIMPOL,primase and DNA directed polymerase [Source:HGNC Symbol;Acc:HGNC:26575],17,6,0.000986749,0.008324405,Underexpressed
171586,ABHD3,abhydrolase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:18718],17,6,0.000986749,0.008342462,Underexpressed
118472,ZNF511,zinc finger protein 511 [Source:HGNC Symbol;Acc:HGNC:28445],17,6,0.000986749,0.008360598,Underexpressed
115752,DIS3L,DIS3 like exosome 3'-5' exoribonuclease [Source:HGNC Symbol;Acc:HGNC:28698],17,6,0.000986749,0.008378813,Underexpressed
10383,TUBB4B,tubulin beta 4B class IVb [Source:HGNC Symbol;Acc:HGNC:20771],17,6,0.000986749,0.008397107,Underexpressed
146909,KIF18B,kinesin family member 18B [Source:HGNC Symbol;Acc:HGNC:27102],12,5,0.001121691,0.009185499,Underexpressed
10528,NOP56,NOP56 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:15911],12,5,0.001121691,0.00920436,Underexpressed
100127983,C8orf88,chromosome 8 open reading frame 88 [Source:HGNC Symbol;Acc:HGNC:44672],12,5,0.001121691,0.009223299,Underexpressed
9928,KIF14,kinesin family member 14 [Source:HGNC Symbol;Acc:HGNC:19181],18,6,0.001387913,0.011118667,Underexpressed
9111,NMI,N-myc and STAT interactor [Source:HGNC Symbol;Acc:HGNC:7854],18,6,0.001387913,0.01114009,Underexpressed
90861,JPT2,Jupiter microtubule associated homolog 2 [Source:HGNC Symbol;Acc:HGNC:14137],18,6,0.001387913,0.011161596,Underexpressed
8991,SELENBP1,selenium binding protein 1 [Source:HGNC Symbol;Acc:HGNC:10719],18,6,0.001387913,0.011183185,Underexpressed
874,CBR3,carbonyl reductase 3 [Source:HGNC Symbol;Acc:HGNC:1549],18,6,0.001387913,0.011204858,Underexpressed
84262,PSMG3,proteasome assembly chaperone 3 [Source:HGNC Symbol;Acc:HGNC:22420],18,6,0.001387913,0.011226615,Underexpressed
834,CASP1,caspase 1 [Source:HGNC Symbol;Acc:HGNC:1499],18,6,0.001387913,0.011248457,Underexpressed
79892,MCMBP,minichromosome maintenance complex binding protein [Source:HGNC Symbol;Acc:HGNC:25782],18,6,0.001387913,0.011270384,Underexpressed
56952,PRTFDC1,phosphoribosyl transferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23333],18,6,0.001387913,0.011292396,Underexpressed
55274,PHF10,PHD finger protein 10 [Source:HGNC Symbol;Acc:HGNC:18250],18,6,0.001387913,0.011314495,Underexpressed
55013,MCUB,mitochondrial calcium uniporter dominant negative beta subunit [Source:HGNC Symbol;Acc:HGNC:26076],18,6,0.001387913,0.01133668,Underexpressed
50509,COL5A3,collagen type V alpha 3 chain [Source:HGNC Symbol;Acc:HGNC:14864],18,6,0.001387913,0.011358953,Underexpressed
4999,ORC2,origin recognition complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:8488],18,6,0.001387913,0.011381313,Underexpressed
3613,IMPA2,inositol monophosphatase 2 [Source:HGNC Symbol;Acc:HGNC:6051],18,6,0.001387913,0.011403761,Underexpressed
348654,GEN1,"GEN1, Holliday junction 5' flap endonuclease [Source:HGNC Symbol;Acc:HGNC:26881]",18,6,0.001387913,0.011426298,Underexpressed
3202,HOXA5,homeobox A5 [Source:HGNC Symbol;Acc:HGNC:5106],18,6,0.001387913,0.011448924,Underexpressed
30833,NT5C,"5', 3'-nucleotidase, cytosolic [Source:HGNC Symbol;Acc:HGNC:17144]",18,6,0.001387913,0.011471641,Underexpressed
2983,GUCY1B1,guanylate cyclase 1 soluble subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:4687],18,6,0.001387913,0.011494447,Underexpressed
2669,GEM,GTP binding protein overexpressed in skeletal muscle [Source:HGNC Symbol;Acc:HGNC:4234],18,6,0.001387913,0.011517344,Underexpressed
2618,GART,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase [Source:HGNC Symbol;Acc:HGNC:4163]",18,6,0.001387913,0.011540333,Underexpressed
25926,NOL11,nucleolar protein 11 [Source:HGNC Symbol;Acc:HGNC:24557],18,6,0.001387913,0.011563414,Underexpressed
23306,NEMP1,nuclear envelope integral membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:29001],18,6,0.001387913,0.011586587,Underexpressed
2271,FH,fumarate hydratase [Source:HGNC Symbol;Acc:HGNC:3700],18,6,0.001387913,0.011609853,Underexpressed
1841,DTYMK,deoxythymidylate kinase [Source:HGNC Symbol;Acc:HGNC:3061],18,6,0.001387913,0.011633213,Underexpressed
165055,CCDC138,coiled-coil domain containing 138 [Source:HGNC Symbol;Acc:HGNC:26531],18,6,0.001387913,0.011656667,Underexpressed
151188,ARL6IP6,ADP ribosylation factor like GTPase 6 interacting protein 6 [Source:HGNC Symbol;Acc:HGNC:24048],18,6,0.001387913,0.011680216,Underexpressed
129401,NUP35,nucleoporin 35 [Source:HGNC Symbol;Acc:HGNC:29797],18,6,0.001387913,0.01170386,Underexpressed
11213,IRAK3,interleukin 1 receptor associated kinase 3 [Source:HGNC Symbol;Acc:HGNC:17020],18,6,0.001387913,0.0117276,Underexpressed
11177,BAZ1A,bromodomain adjacent to zinc finger domain 1A [Source:HGNC Symbol;Acc:HGNC:960],18,6,0.001387913,0.011751437,Underexpressed
10714,POLD3,"DNA polymerase delta 3, accessory subunit [Source:HGNC Symbol;Acc:HGNC:20932]",18,6,0.001387913,0.01177537,Underexpressed
10576,CCT2,chaperonin containing TCP1 subunit 2 [Source:HGNC Symbol;Acc:HGNC:1615],18,6,0.001387913,0.011799402,Underexpressed
10157,AASS,aminoadipate-semialdehyde synthase [Source:HGNC Symbol;Acc:HGNC:17366],18,6,0.001387913,0.011823531,Underexpressed
6950,TCP1,t-complex 1 [Source:HGNC Symbol;Acc:HGNC:11655],8,4,0.001637771,0.013499024,Underexpressed
57412,AS3MT,arsenite methyltransferase [Source:HGNC Symbol;Acc:HGNC:17452],8,4,0.001637771,0.013524934,Underexpressed
83596,BCL2L12,BCL2 like 12 [Source:HGNC Symbol;Acc:HGNC:13787],13,5,0.001712028,0.014179355,Underexpressed
1663,DDX11,DEAD/H-box helicase 11 [Source:HGNC Symbol;Acc:HGNC:2736],13,5,0.001712028,0.014206467,Underexpressed
9955,HS3ST3A1,heparan sulfate-glucosamine 3-sulfotransferase 3A1 [Source:HGNC Symbol;Acc:HGNC:5196],19,6,0.001902323,0.014630832,Underexpressed
9702,CEP57,centrosomal protein 57 [Source:HGNC Symbol;Acc:HGNC:30794],19,6,0.001902323,0.014656277,Underexpressed
9662,CEP135,centrosomal protein 135 [Source:HGNC Symbol;Acc:HGNC:29086],19,6,0.001902323,0.014681811,Underexpressed
94031,HTRA3,HtrA serine peptidase 3 [Source:HGNC Symbol;Acc:HGNC:30406],19,6,0.001902323,0.014707433,Underexpressed
92610,TIFA,TRAF interacting protein with forkhead associated domain [Source:HGNC Symbol;Acc:HGNC:19075],19,6,0.001902323,0.014733146,Underexpressed
9134,CCNE2,cyclin E2 [Source:HGNC Symbol;Acc:HGNC:1590],19,6,0.001902323,0.014758948,Underexpressed
90417,KNSTRN,kinetochore localized astrin/SPAG5 binding protein [Source:HGNC Symbol;Acc:HGNC:30767],19,6,0.001902323,0.014784841,Underexpressed
9031,BAZ1B,bromodomain adjacent to zinc finger domain 1B [Source:HGNC Symbol;Acc:HGNC:961],19,6,0.001902323,0.014810825,Underexpressed
9014,TAF1B,"TATA-box binding protein associated factor, RNA polymerase I subunit B [Source:HGNC Symbol;Acc:HGNC:11533]",19,6,0.001902323,0.0148369,Underexpressed
8914,TIMELESS,timeless circadian regulator [Source:HGNC Symbol;Acc:HGNC:11813],19,6,0.001902323,0.014863068,Underexpressed
8801,SUCLG2,succinate-CoA ligase GDP-forming beta subunit [Source:HGNC Symbol;Acc:HGNC:11450],19,6,0.001902323,0.014889327,Underexpressed
84811,BUD13,BUD13 homolog [Source:HGNC Symbol;Acc:HGNC:28199],19,6,0.001902323,0.01491568,Underexpressed
8225,GTPBP6,GTP binding protein 6 (putative) [Source:HGNC Symbol;Acc:HGNC:30189],19,6,0.001902323,0.014942126,Underexpressed
8140,SLC7A5,solute carrier family 7 member 5 [Source:HGNC Symbol;Acc:HGNC:11063],19,6,0.001902323,0.014968667,Underexpressed
80010,RMI1,RecQ mediated genome instability 1 [Source:HGNC Symbol;Acc:HGNC:25764],19,6,0.001902323,0.014995301,Underexpressed
79746,ECHDC3,enoyl-CoA hydratase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:23489],19,6,0.001902323,0.015022031,Underexpressed
79003,MIS12,"MIS12, kinetochore complex component [Source:HGNC Symbol;Acc:HGNC:24967]",19,6,0.001902323,0.015048856,Underexpressed
7291,TWIST1,twist family bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:12428],19,6,0.001902323,0.015075777,Underexpressed
65003,MRPL11,mitochondrial ribosomal protein L11 [Source:HGNC Symbol;Acc:HGNC:14042],19,6,0.001902323,0.015102794,Underexpressed
64710,NUCKS1,nuclear casein kinase and cyclin dependent kinase substrate 1 [Source:HGNC Symbol;Acc:HGNC:29923],19,6,0.001902323,0.015129909,Underexpressed
5947,RBP1,retinol binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9919],19,6,0.001902323,0.015157121,Underexpressed
5933,RBL1,RB transcriptional corepressor like 1 [Source:HGNC Symbol;Acc:HGNC:9893],19,6,0.001902323,0.015184431,Underexpressed
57570,TRMT5,tRNA methyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:23141],19,6,0.001902323,0.01521184,Underexpressed
57472,CNOT6,CCR4-NOT transcription complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:14099],19,6,0.001902323,0.015239348,Underexpressed
57001,SDHAF3,succinate dehydrogenase complex assembly factor 3 [Source:HGNC Symbol;Acc:HGNC:21752],19,6,0.001902323,0.015266955,Underexpressed
56943,ENY2,"ENY2, transcription and export complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:24449]",19,6,0.001902323,0.015294663,Underexpressed
55972,SLC25A40,solute carrier family 25 member 40 [Source:HGNC Symbol;Acc:HGNC:29680],19,6,0.001902323,0.015322471,Underexpressed
5577,PRKAR2B,protein kinase cAMP-dependent type II regulatory subunit beta [Source:HGNC Symbol;Acc:HGNC:9392],19,6,0.001902323,0.015350381,Underexpressed
55179,FAIM,Fas apoptotic inhibitory molecule [Source:HGNC Symbol;Acc:HGNC:18703],19,6,0.001902323,0.015378393,Underexpressed
55167,MSL2,MSL complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:25544],19,6,0.001902323,0.015406507,Underexpressed
5433,POLR2D,RNA polymerase II subunit D [Source:HGNC Symbol;Acc:HGNC:9191],19,6,0.001902323,0.015434724,Underexpressed
51177,PLEKHO1,pleckstrin homology domain containing O1 [Source:HGNC Symbol;Acc:HGNC:24310],19,6,0.001902323,0.015463045,Underexpressed
51154,MRTO4,"MRT4 homolog, ribosome maturation factor [Source:HGNC Symbol;Acc:HGNC:18477]",19,6,0.001902323,0.015491469,Underexpressed
4254,KITLG,KIT ligand [Source:HGNC Symbol;Acc:HGNC:6343],19,6,0.001902323,0.015519999,Underexpressed
4045,LSAMP,limbic system-associated membrane protein [Source:HGNC Symbol;Acc:HGNC:6705],19,6,0.001902323,0.015548633,Underexpressed
359845,RFLNB,refilin B [Source:HGNC Symbol;Acc:HGNC:28705],19,6,0.001902323,0.015577374,Underexpressed
3192,HNRNPU,heterogeneous nuclear ribonucleoprotein U [Source:HGNC Symbol;Acc:HGNC:5048],19,6,0.001902323,0.015606221,Underexpressed
292,SLC25A5,solute carrier family 25 member 5 [Source:HGNC Symbol;Acc:HGNC:10991],19,6,0.001902323,0.015635175,Underexpressed
27340,UTP20,"UTP20, small subunit processome component [Source:HGNC Symbol;Acc:HGNC:17897]",19,6,0.001902323,0.015664237,Underexpressed
27131,SNX5,sorting nexin 5 [Source:HGNC Symbol;Acc:HGNC:14969],19,6,0.001902323,0.015693406,Underexpressed
23594,ORC6,origin recognition complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:17151],19,6,0.001902323,0.015722685,Underexpressed
23310,NCAPD3,non-SMC condensin II complex subunit D3 [Source:HGNC Symbol;Acc:HGNC:28952],19,6,0.001902323,0.015752073,Underexpressed
1870,E2F2,E2F transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:3114],19,6,0.001902323,0.015781572,Underexpressed
147372,CCBE1,collagen and calcium binding EGF domains 1 [Source:HGNC Symbol;Acc:HGNC:29426],19,6,0.001902323,0.015811181,Underexpressed
139818,DOCK11,dedicator of cytokinesis 11 [Source:HGNC Symbol;Acc:HGNC:23483],19,6,0.001902323,0.015840901,Underexpressed
117178,SSX2IP,SSX family member 2 interacting protein [Source:HGNC Symbol;Acc:HGNC:16509],19,6,0.001902323,0.015870733,Underexpressed
115572,FAM46B,family with sequence similarity 46 member B [Source:HGNC Symbol;Acc:HGNC:28273],19,6,0.001902323,0.015900678,Underexpressed
115265,DDIT4L,DNA damage inducible transcript 4 like [Source:HGNC Symbol;Acc:HGNC:30555],19,6,0.001902323,0.015930736,Underexpressed
1105,CHD1,chromodomain helicase DNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:1915],19,6,0.001902323,0.015960908,Underexpressed
10426,TUBGCP3,tubulin gamma complex associated protein 3 [Source:HGNC Symbol;Acc:HGNC:18598],19,6,0.001902323,0.015991194,Underexpressed
10131,TRAP1,TNF receptor associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16264],19,6,0.001902323,0.016021596,Underexpressed
10055,SAE1,SUMO1 activating enzyme subunit 1 [Source:HGNC Symbol;Acc:HGNC:30660],19,6,0.001902323,0.016052113,Underexpressed
9987,HNRNPDL,heterogeneous nuclear ribonucleoprotein D like [Source:HGNC Symbol;Acc:HGNC:5037],20,6,0.002548858,0.019344355,Underexpressed
94239,H2AFV,H2A histone family member V [Source:HGNC Symbol;Acc:HGNC:20664],20,6,0.002548858,0.019375707,Underexpressed
8971,H1FX,H1 histone family member X [Source:HGNC Symbol;Acc:HGNC:4722],20,6,0.002548858,0.019407161,Underexpressed
8880,FUBP1,far upstream element binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4004],20,6,0.002548858,0.019438717,Underexpressed
8607,RUVBL1,RuvB like AAA ATPase 1 [Source:HGNC Symbol;Acc:HGNC:10474],20,6,0.002548858,0.019470377,Underexpressed
8520,HAT1,histone acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:4821],20,6,0.002548858,0.019502139,Underexpressed
79832,QSER1,glutamine and serine rich 1 [Source:HGNC Symbol;Acc:HGNC:26154],20,6,0.002548858,0.019534005,Underexpressed
6628,SNRPB,small nuclear ribonucleoprotein polypeptides B and B1 [Source:HGNC Symbol;Acc:HGNC:11153],20,6,0.002548858,0.019565976,Underexpressed
6507,SLC1A3,solute carrier family 1 member 3 [Source:HGNC Symbol;Acc:HGNC:10941],20,6,0.002548858,0.019598051,Underexpressed
633,BGN,biglycan [Source:HGNC Symbol;Acc:HGNC:1044],20,6,0.002548858,0.019630232,Underexpressed
57552,NCEH1,neutral cholesterol ester hydrolase 1 [Source:HGNC Symbol;Acc:HGNC:29260],20,6,0.002548858,0.019662518,Underexpressed
55755,CDK5RAP2,CDK5 regulatory subunit associated protein 2 [Source:HGNC Symbol;Acc:HGNC:18672],20,6,0.002548858,0.019694911,Underexpressed
55170,PRMT6,protein arginine methyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:18241],20,6,0.002548858,0.019727411,Underexpressed
54433,GAR1,GAR1 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:14264],20,6,0.002548858,0.019760019,Underexpressed
54331,GNG2,G protein subunit gamma 2 [Source:HGNC Symbol;Acc:HGNC:4404],20,6,0.002548858,0.019792734,Underexpressed
5292,PIM1,"Pim-1 proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:8986]",20,6,0.002548858,0.019825558,Underexpressed
5214,PFKP,"phosphofructokinase, platelet [Source:HGNC Symbol;Acc:HGNC:8878]",20,6,0.002548858,0.01985849,Underexpressed
51388,NIP7,"NIP7, nucleolar pre-rRNA processing protein [Source:HGNC Symbol;Acc:HGNC:24328]",20,6,0.002548858,0.019891533,Underexpressed
91860,CALML4,calmodulin like 4 [Source:HGNC Symbol;Acc:HGNC:18445],14,5,0.002501721,0.019916644,Underexpressed
51118,UTP11,"UTP11, small subunit processome component [Source:HGNC Symbol;Acc:HGNC:24329]",20,6,0.002548858,0.019924685,Underexpressed
8331,HIST1H2AJ,histone cluster 1 H2A family member j [Source:HGNC Symbol;Acc:HGNC:4727],14,5,0.002501721,0.019950631,Underexpressed
509,ATP5F1C,ATP synthase F1 subunit gamma [Source:HGNC Symbol;Acc:HGNC:833],20,6,0.002548858,0.019957949,Underexpressed
57082,KNL1,kinetochore scaffold 1 [Source:HGNC Symbol;Acc:HGNC:24054],14,5,0.002501721,0.019984735,Underexpressed
5050,PAFAH1B3,platelet activating factor acetylhydrolase 1b catalytic subunit 3 [Source:HGNC Symbol;Acc:HGNC:8576],20,6,0.002548858,0.019991323,Underexpressed
51805,COQ3,"coenzyme Q3, methyltransferase [Source:HGNC Symbol;Acc:HGNC:18175]",14,5,0.002501721,0.020018955,Underexpressed
3187,HNRNPH1,heterogeneous nuclear ribonucleoprotein H1 [Source:HGNC Symbol;Acc:HGNC:5041],20,6,0.002548858,0.020024809,Underexpressed
401494,HACD4,3-hydroxyacyl-CoA dehydratase 4 [Source:HGNC Symbol;Acc:HGNC:20920],14,5,0.002501721,0.020053293,Underexpressed
29980,DONSON,downstream neighbor of SON [Source:HGNC Symbol;Acc:HGNC:2993],20,6,0.002548858,0.020058408,Underexpressed
341,APOC1,apolipoprotein C1 [Source:HGNC Symbol;Acc:HGNC:607],14,5,0.002501721,0.020087749,Underexpressed
26354,GNL3,G protein nucleolar 3 [Source:HGNC Symbol;Acc:HGNC:29931],20,6,0.002548858,0.02009212,Underexpressed
339448,C1orf174,chromosome 1 open reading frame 174 [Source:HGNC Symbol;Acc:HGNC:27915],14,5,0.002501721,0.020122323,Underexpressed
25927,CNRIP1,cannabinoid receptor interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:24546],20,6,0.002548858,0.020125945,Underexpressed
286827,TRIM59,tripartite motif containing 59 [Source:HGNC Symbol;Acc:HGNC:30834],14,5,0.002501721,0.020157017,Underexpressed
23649,POLA2,"DNA polymerase alpha 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:30073]",20,6,0.002548858,0.020159884,Underexpressed
221184,CPNE2,copine 2 [Source:HGNC Symbol;Acc:HGNC:2315],14,5,0.002501721,0.020191831,Underexpressed
22948,CCT5,chaperonin containing TCP1 subunit 5 [Source:HGNC Symbol;Acc:HGNC:1618],20,6,0.002548858,0.020193938,Underexpressed
1677,DFFB,DNA fragmentation factor subunit beta [Source:HGNC Symbol;Acc:HGNC:2773],14,5,0.002501721,0.020226764,Underexpressed
11117,EMILIN1,elastin microfibril interfacer 1 [Source:HGNC Symbol;Acc:HGNC:19880],20,6,0.002548858,0.020228107,Underexpressed
166647,ADGRA3,adhesion G protein-coupled receptor A3 [Source:HGNC Symbol;Acc:HGNC:13839],14,5,0.002501721,0.02026182,Underexpressed
10682,EBP,emopamil binding protein (sterol isomerase) [Source:HGNC Symbol;Acc:HGNC:3133],20,6,0.002548858,0.020262392,Underexpressed
10153,CEBPZ,CCAAT/enhancer binding protein zeta [Source:HGNC Symbol;Acc:HGNC:24218],20,6,0.002548858,0.020296793,Underexpressed
1009,CDH11,cadherin 11 [Source:HGNC Symbol;Acc:HGNC:1750],20,6,0.002548858,0.020331312,Underexpressed
9610,RIN1,Ras and Rab interactor 1 [Source:HGNC Symbol;Acc:HGNC:18749],21,6,0.0033472,0.02595048,Underexpressed
9590,AKAP12,A-kinase anchoring protein 12 [Source:HGNC Symbol;Acc:HGNC:370],21,6,0.0033472,0.025991218,Underexpressed
9410,SNRNP40,small nuclear ribonucleoprotein U5 subunit 40 [Source:HGNC Symbol;Acc:HGNC:30857],21,6,0.0033472,0.026032085,Underexpressed
9184,BUB3,"BUB3, mitotic checkpoint protein [Source:HGNC Symbol;Acc:HGNC:1151]",21,6,0.0033472,0.02607308,Underexpressed
9183,ZW10,zw10 kinetochore protein [Source:HGNC Symbol;Acc:HGNC:13194],21,6,0.0033472,0.026114205,Underexpressed
8836,GGH,gamma-glutamyl hydrolase [Source:HGNC Symbol;Acc:HGNC:4248],21,6,0.0033472,0.02615546,Underexpressed
862,RUNX1T1,RUNX1 translocation partner 1 [Source:HGNC Symbol;Acc:HGNC:1535],21,6,0.0033472,0.026196845,Underexpressed
7514,XPO1,exportin 1 [Source:HGNC Symbol;Acc:HGNC:12825],21,6,0.0033472,0.026238362,Underexpressed
6949,TCOF1,treacle ribosome biogenesis factor 1 [Source:HGNC Symbol;Acc:HGNC:11654],21,6,0.0033472,0.02628001,Underexpressed
6629,SNRPB2,small nuclear ribonucleoprotein polypeptide B2 [Source:HGNC Symbol;Acc:HGNC:11155],21,6,0.0033472,0.02632179,Underexpressed
64943,NT5DC2,5'-nucleotidase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25717],21,6,0.0033472,0.026363704,Underexpressed
6418,SET,SET nuclear proto-oncogene [Source:HGNC Symbol;Acc:HGNC:10760],21,6,0.0033472,0.026405751,Underexpressed
5720,PSME1,proteasome activator subunit 1 [Source:HGNC Symbol;Acc:HGNC:9568],21,6,0.0033472,0.026447933,Underexpressed
5168,ENPP2,ectonucleotide pyrophosphatase/phosphodiesterase 2 [Source:HGNC Symbol;Acc:HGNC:3357],21,6,0.0033472,0.02649025,Underexpressed
5116,PCNT,pericentrin [Source:HGNC Symbol;Acc:HGNC:16068],21,6,0.0033472,0.026532702,Underexpressed
328,APEX1,apurinic/apyrimidinic endodeoxyribonuclease 1 [Source:HGNC Symbol;Acc:HGNC:587],21,6,0.0033472,0.026575291,Underexpressed
22929,SEPHS1,selenophosphate synthetase 1 [Source:HGNC Symbol;Acc:HGNC:19685],21,6,0.0033472,0.026618016,Underexpressed
2130,EWSR1,EWS RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3508],21,6,0.0033472,0.026660879,Underexpressed
2037,EPB41L2,erythrocyte membrane protein band 4.1 like 2 [Source:HGNC Symbol;Acc:HGNC:3379],21,6,0.0033472,0.026703881,Underexpressed
1293,COL6A3,collagen type VI alpha 3 chain [Source:HGNC Symbol;Acc:HGNC:2213],21,6,0.0033472,0.026747021,Underexpressed
9918,NCAPD2,non-SMC condensin I complex subunit D2 [Source:HGNC Symbol;Acc:HGNC:24305],15,5,0.003525589,0.026977545,Underexpressed
84267,C9orf64,chromosome 9 open reading frame 64 [Source:HGNC Symbol;Acc:HGNC:28144],15,5,0.003525589,0.027018922,Underexpressed
8354,HIST1H3I,histone cluster 1 H3 family member i [Source:HGNC Symbol;Acc:HGNC:4771],15,5,0.003525589,0.027060425,Underexpressed
79833,GEMIN6,gem nuclear organelle associated protein 6 [Source:HGNC Symbol;Acc:HGNC:20044],15,5,0.003525589,0.027102057,Underexpressed
79792,GSDMD,gasdermin D [Source:HGNC Symbol;Acc:HGNC:25697],15,5,0.003525589,0.027143816,Underexpressed
56925,LXN,latexin [Source:HGNC Symbol;Acc:HGNC:13347],15,5,0.003525589,0.027185705,Underexpressed
