Data_id,Study_name,Project_name,Sample_id,Sample_title,Cell_line_raw,Tissue_type,Cell_type_name,Cell_type,Cell_type_id,Stage,Treatment,Sene_type,Growth_arrest,SA-beta-gal,LMNB1,pRb/pRb,CCK-8,p16/p21/p53/p-p53,SASP,MKi67,BrdU/EdU_stain,SAHFs_stain,SASP_associated_genes
SRR6325553,GSE107399,PRJNA419983,GSM2866279,Neuron Patient982 Normal WT Rep1,NA,Disease,Neuron primary fibroblast,Fibroblasts,NPF,Diff,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR6325554,GSE107399,PRJNA419983,GSM2866281,Neuron Patient982 Normal WT Rep2,NA,Disease,Neuron primary fibroblast,Fibroblasts,NPF,Diff,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR2970877,GSE75643,PRJNA302675,GSM1961162,BRAF OIS Day 10 Rep 1,Tig3,Normal,Diploid embryonic lung fibroblasts,Fibroblasts,Tig3,Sene,pBabe-puro-BRAFE600 (OIS),OIS,0,1,1,0,0,1,0,0,1,0,0
SRR2970883,GSE75643,PRJNA302675,GSM1961168,BRAF OIS Day 10 Rep 2,Tig3,Normal,Diploid embryonic lung fibroblasts,Fibroblasts,Tig3,Sene,pBabe-puro-BRAFE600 (OIS),OIS,0,1,1,0,0,1,0,0,1,0,0
SRR2970889,GSE75643,PRJNA302675,GSM1961174,BRAF OIS Day 10 Rep 3,Tig3,Normal,Diploid embryonic lung fibroblasts,Fibroblasts,Tig3,Sene,pBabe-puro-BRAFE600 (OIS),OIS,0,1,1,0,0,1,0,0,1,0,0
SRR2970876,GSE75643,PRJNA302675,GSM1961161,Cycling Day 10 Rep 1,Tig3,Normal,Diploid embryonic lung fibroblasts,Fibroblasts,Tig3,Pro,EV,NA,0,0,0,0,0,0,0,0,0,0,0
SRR2970882,GSE75643,PRJNA302675,GSM1961167,Cycling Day 10 Rep 2,Tig3,Normal,Diploid embryonic lung fibroblasts,Fibroblasts,Tig3,Pro,None,NA,0,0,0,0,0,0,0,0,1,0,0
SRR2970888,GSE75643,PRJNA302675,GSM1961173,Cycling Day 10 Rep 3,Tig3,Normal,Diploid embryonic lung fibroblasts,Fibroblasts,Tig3,Pro,None,NA,0,0,0,0,0,0,0,0,1,0,0
SRR2970891,GSE75643,PRJNA302675,GSM1961176,Cycling Control Serum 1,Tig3,Normal,Diploid embryonic lung fibroblasts,Fibroblasts,Tig3,Pro,None,NA,0,0,0,0,0,0,0,0,1,0,0
SRR2970892,GSE75643,PRJNA302675,GSM1961177,Quiescent Serum Starvation 1,Tig3,Normal,Diploid embryonic lung fibroblasts,Fibroblasts,Tig3,Quie,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR2970893,GSE75643,PRJNA302675,GSM1961178,Cycling Control Serum 2,Tig3,Normal,Diploid embryonic lung fibroblasts,Fibroblasts,Tig3,Pro,None,NA,0,0,0,0,0,0,0,0,1,0,0
SRR2970894,GSE75643,PRJNA302675,GSM1961179,Quiescent Serum Starvation 2,Tig3,Normal,Diploid embryonic lung fibroblasts,Fibroblasts,Tig3,Quie,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR2970895,GSE75643,PRJNA302675,GSM1961180,Cycling Control Serum 3,Tig3,Normal,Diploid embryonic lung fibroblasts,Fibroblasts,Tig3,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR2970896,GSE75643,PRJNA302675,GSM1961181,Quiescent Serum Starvation 3,Tig3,Normal,Diploid embryonic lung fibroblasts,Fibroblasts,Tig3,Quie,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR8955421,GSE130306,PRJNA535444,GSM3735855,RNAseq_RS_Senescent_Rep1,WI38,Normal,Human diploid lung fibroblast,Fibroblasts,WI-38,Sene,Replicative,RS,0,1,1,0,0,0,0,0,0,0,0
SRR8955422,GSE130306,PRJNA535444,GSM3735856,RNAseq_RS_Senescent_Rep2,WI38,Normal,Human diploid lung fibroblast,Fibroblasts,WI-38,Sene,Replicative,RS,0,1,1,0,0,0,0,0,0,0,0
SRR8955423,GSE130306,PRJNA535444,GSM3735857,RNAseq_RS_Senescent_Rep3,WI38,Normal,Human diploid lung fibroblast,Fibroblasts,WI-38,Sene,Replicative,RS,0,1,1,0,0,0,0,0,0,0,0
SRR8955418,GSE130306,PRJNA535444,GSM3735852,RNAseq_RS_Proliferative_Rep1,WI-38,Normal,Human diploid lung fibroblast,Fibroblasts,WI-38,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR8955419,GSE130306,PRJNA535444,GSM3735853,RNAseq_RS_Proliferative_Rep2,WI-38,Normal,Human diploid lung fibroblast,Fibroblasts,WI-38,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR8955420,GSE130306,PRJNA535444,GSM3735854,RNAseq_RS_Proliferative_Rep3,WI-38,Normal,Human diploid lung fibroblast,Fibroblasts,WI-38,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR9016165,GSE130727,PRJNA541183,GSM3752540,WI-38 Dox+ 1,WI-38,Normal,Human diploid lung fibroblast,Fibroblasts,WI-38,Sene,2 米g/mL Dox (Sigma) for 24 h,CIS,0,1,0,0,0,1,0,0,0,0,0
SRR9016173,GSE130727,PRJNA541183,GSM3752548,WI-38 Dox+ 1 Repeat,WI-38,Normal,Human diploid lung fibroblast,Fibroblasts,WI-38,Sene,2 米g/mL Dox (Sigma) for 24 h,CIS,0,1,0,0,0,1,0,0,0,0,0
SRR9016166,GSE130727,PRJNA541183,GSM3752541,WI-38 Dox+ 2,WI-38,Normal,Human diploid lung fibroblast,Fibroblasts,WI-38,Sene,2 米g/mL Dox (Sigma) for 24 h,CIS,0,1,0,0,0,1,0,0,0,0,0
SRR9016174,GSE130727,PRJNA541183,GSM3752549,WI-38 Dox+ 2 Repeat,WI-38,Normal,Human diploid lung fibroblast,Fibroblasts,WI-38,Sene,2 米g/mL Dox (Sigma) for 24 h,CIS,0,1,0,0,0,1,0,0,0,0,0
SRR9016169,GSE130727,PRJNA541183,GSM3752544,WI-38 HRAS(G12v) 1,WI-38,Normal,Human diploid lung fibroblast,Fibroblasts,WI-38,Sene,"Treatment with lentivirus expressing HRASG12V at 10 MOI, and puromycin (1 米g/mL)",OIS,0,1,0,0,0,1,0,0,0,0,0
SRR9016170,GSE130727,PRJNA541183,GSM3752545,WI-38 HRAS(G12v) 2,WI-38,Normal,Human diploid lung fibroblast,Fibroblasts,WI-38,Sene,"Treatment with lentivirus expressing HRASG12V at 10 MOI, and puromycin (1 米g/mL)",OIS,0,1,0,0,0,1,0,0,0,0,0
SRR9016177,GSE130727,PRJNA541183,GSM3752552,WI-38 IR+ 1,WI-38,Normal,Human diploid lung fibroblast,Fibroblasts,WI-38,Sene,10 Gy of ionizing radiation exposure,IRIS,0,1,0,0,0,1,0,0,0,0,0
SRR9016178,GSE130727,PRJNA541183,GSM3752553,WI-38 IR+ 2,WI-38,Normal,Human diploid lung fibroblast,Fibroblasts,WI-38,Sene,10 Gy of ionizing radiation exposure,IRIS,0,1,0,0,0,1,0,0,0,0,0
SRR9016179,GSE130727,PRJNA541183,GSM3752554,WI-38 Replicative Exhaustion 1,WI-38,Normal,Human diploid lung fibroblast,Fibroblasts,WI-38,Sene,PDL53-55,RS,0,1,0,0,0,1,0,0,0,0,0
SRR9016180,GSE130727,PRJNA541183,GSM3752555,WI-38 Replicative Exhaustion 2,WI-38,Normal,Human diploid lung fibroblast,Fibroblasts,WI-38,Sene,PDL53-55,RS,0,1,0,0,0,1,0,0,0,0,0
SRR9016163,GSE130727,PRJNA541183,GSM3752538,WI-38 Dox- 1,WI-38,Normal,Human diploid lung fibroblast,Fibroblasts,WI-38,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR9016164,GSE130727,PRJNA541183,GSM3752539,WI-38 Dox- 2,WI-38,Normal,Human diploid lung fibroblast,Fibroblasts,WI-38,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR9016167,GSE130727,PRJNA541183,GSM3752542,WI-38 EV 1,WI-38,Normal,Human diploid lung fibroblast,Fibroblasts,WI-38,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR9016168,GSE130727,PRJNA541183,GSM3752543,WI-38 EV 2,WI-38,Normal,Human diploid lung fibroblast,Fibroblasts,WI-38,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR9016171,GSE130727,PRJNA541183,GSM3752546,WI-38 Dox- 1 Repeat,WI-38,Normal,Human diploid lung fibroblast,Fibroblasts,WI-38,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR9016172,GSE130727,PRJNA541183,GSM3752547,WI-38 Dox- 2 Repeat,WI-38,Normal,Human diploid lung fibroblast,Fibroblasts,WI-38,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR9016175,GSE130727,PRJNA541183,GSM3752550,WI-38 IR- 1,WI-38,Normal,Human diploid lung fibroblast,Fibroblasts,WI-38,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR9016176,GSE130727,PRJNA541183,GSM3752551,WI-38 IR- 2,WI-38,Normal,Human diploid lung fibroblast,Fibroblasts,WI-38,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR9016181,GSE130727,PRJNA541183,GSM3752556,WI-38 Proliferating Control 1,WI-38,Normal,Human diploid lung fibroblast,Fibroblasts,WI-38,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR9016182,GSE130727,PRJNA541183,GSM3752557,WI-38 Proliferating Control 2,WI-38,Normal,Human diploid lung fibroblast,Fibroblasts,WI-38,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR616154,GSE42213,PRJNA179305,GSM1035446,Ras_rep1_RNAseq,WI38,Normal,Human diploid lung fibroblast,Fibroblasts,WI-38,Sene,infected with pBABE-puro-H-RasG12V,OIS,1,1,0,0,0,0,0,0,0,1,0
SRR616155,GSE42213,PRJNA179305,GSM1035447,Ras_rep2_RNAseq,WI38,Normal,Human diploid lung fibroblast,Fibroblasts,WI-38,Sene,infected with pBABE-puro-H-RasG12V,OIS,1,1,0,0,0,0,0,0,0,1,0
SRR616156,GSE42213,PRJNA179305,GSM1035448,Ras_rep3_RNAseq,WI38,Normal,Human diploid lung fibroblast,Fibroblasts,WI-38,Sene,infected with pBABE-puro-H-RasG12V,OIS,1,1,0,0,0,0,0,0,0,1,0
SRR616151,GSE42213,PRJNA179305,GSM1035443,Proliferatives_rep1_RNAseq,WI38,Normal,Human diploid lung fibroblast,Fibroblasts,WI-38,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR616152,GSE42213,PRJNA179305,GSM1035444,Proliferatives_rep2_RNAseq,WI38,Normal,Human diploid lung fibroblast,Fibroblasts,WI-38,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR616153,GSE42213,PRJNA179305,GSM1035445,Proliferatives_rep3_RNAseq,WI38,Normal,Human diploid lung fibroblast,Fibroblasts,WI-38,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR1660558,GSE63577,PRJNA268292,GSM1553109,WI_38_O1,WI38,Normal,Human diploid lung fibroblast,Fibroblasts,WI-38,Sene,Aging,RS,0,1,0,0,0,1,0,0,0,0,0
SRR1660559,GSE63577,PRJNA268292,GSM1553110,WI_38_O2,WI38,Normal,Human diploid lung fibroblast,Fibroblasts,WI-38,Sene,Aging,RS,0,1,0,0,0,1,0,0,0,0,0
SRR1660560,GSE63577,PRJNA268292,GSM1553111,WI_38_O3,WI38,Normal,Human diploid lung fibroblast,Fibroblasts,WI-38,Sene,Aging,RS,0,1,0,0,0,1,0,0,0,0,0
SRR1660555,GSE63577,PRJNA268292,GSM1553106,WI_38_Y1,Wi-38,Normal,Human diploid lung fibroblast,Fibroblasts,WI-38,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR1660556,GSE63577,PRJNA268292,GSM1553107,WI_38_Y2,Wi-38,Normal,Human diploid lung fibroblast,Fibroblasts,WI-38,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR1660557,GSE63577,PRJNA268292,GSM1553108,WI_38_Y3,Wi-38,Normal,Human diploid lung fibroblast,Fibroblasts,WI-38,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR8955416,GSE130306,PRJNA535444,GSM3735850,RNAseq_OISD10_Rep1,WI-38hTERT/GFP-RAF1-ER,Normal,Immortalized human diploid lung fibroblast,Fibroblasts,WI-38 hTERT RAF1-ER,Sene,4-hydroxytamoxifen,OIS,0,1,1,0,0,0,0,0,0,0,0
SRR8955417,GSE130306,PRJNA535444,GSM3735851,RNAseq_OISD10_Rep2,WI-38hTERT/GFP-RAF1-ER,Normal,Immortalized human diploid lung fibroblast,Fibroblasts,WI-38 hTERT RAF1-ER,Sene,4-hydroxytamoxifen,OIS,0,1,1,0,0,0,0,0,0,0,0
SRR8955411,GSE130306,PRJNA535444,GSM3735845,RNAseq_OISD4_Rep1,WI-38hTERT/GFP-RAF1-ER,Normal,Immortalized human diploid lung fibroblast,Fibroblasts,WI-38 hTERT RAF1-ER,Sene,4-hydroxytamoxifen,OIS,0,1,1,0,0,0,0,0,0,0,0
SRR8955412,GSE130306,PRJNA535444,GSM3735846,RNAseq_OISD4_Rep2,WI-38hTERT/GFP-RAF1-ER,Normal,Immortalized human diploid lung fibroblast,Fibroblasts,WI-38 hTERT RAF1-ER,Sene,4-hydroxytamoxifen,OIS,0,1,1,0,0,0,0,0,0,0,0
SRR8955413,GSE130306,PRJNA535444,GSM3735847,RNAseq_OISD4_Rep3,WI-38hTERT/GFP-RAF1-ER,Normal,Immortalized human diploid lung fibroblast,Fibroblasts,WI-38 hTERT RAF1-ER,Sene,4-hydroxytamoxifen,OIS,0,1,1,0,0,0,0,0,0,0,0
SRR8955414,GSE130306,PRJNA535444,GSM3735848,RNAseq_OISD6_Rep1,WI-38hTERT/GFP-RAF1-ER,Normal,Immortalized human diploid lung fibroblast,Fibroblasts,WI-38 hTERT RAF1-ER,Sene,4-hydroxytamoxifen,OIS,0,1,1,0,0,0,0,0,0,0,0
SRR8955415,GSE130306,PRJNA535444,GSM3735849,RNAseq_OISD6_Rep2,WI-38hTERT/GFP-RAF1-ER,Normal,Immortalized human diploid lung fibroblast,Fibroblasts,WI-38 hTERT RAF1-ER,Sene,4-hydroxytamoxifen,OIS,0,1,1,0,0,0,0,0,0,0,0
SRR8955405,GSE130306,PRJNA535444,GSM3735839,RNAseq_OISD0_Rep1,WI-38hTERT/GFP-RAF1-ER,Normal,Immortalized human diploid lung fibroblast,Fibroblasts,WI-38 hTERT RAF1-ER,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR8955406,GSE130306,PRJNA535444,GSM3735840,RNAseq_OISD0_Rep2,WI-38hTERT/GFP-RAF1-ER,Normal,Immortalized human diploid lung fibroblast,Fibroblasts,WI-38 hTERT RAF1-ER,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR8955407,GSE130306,PRJNA535444,GSM3735841,RNAseq_OISD0_Rep3,WI-38hTERT/GFP-RAF1-ER,Normal,Immortalized human diploid lung fibroblast,Fibroblasts,WI-38 hTERT RAF1-ER,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR6031935,GSE85085,PRJNA336104,GSM2781952,Strand-specific RNA-seq in senescent cells- Replicate #1,WI38 hTERT RAF1-ER,Normal,Immortalized human diploid lung fibroblast,Fibroblasts,WI-38 hTERT RAF1-ER,Sene,4-hydroxytamoxifen,OIS,0,0,0,0,0,0,0,0,0,0,0
SRR6031937,GSE85085,PRJNA336104,GSM2781954,Strand-specific RNA-seq in senescent cells- Replicate #2,WI38 hTERT RAF1-ER,Normal,Immortalized human diploid lung fibroblast,Fibroblasts,WI-38 hTERT RAF1-ER,Sene,4-hydroxytamoxifen,OIS,0,0,0,0,0,0,0,0,0,0,0
SRR6031934,GSE85085,PRJNA336104,GSM2781951,Strand-specific RNA-seq in proliferative cells- Replicate #1,WI38 hTERT RAF1-ER,Normal,Immortalized human diploid lung fibroblast,Fibroblasts,WI-38 hTERT RAF1-ER,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR6031936,GSE85085,PRJNA336104,GSM2781953,Strand-specific RNA-seq in proliferative cells- Replicate #2,WI38 hTERT RAF1-ER,Normal,Immortalized human diploid lung fibroblast,Fibroblasts,WI-38 hTERT RAF1-ER,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR13615000,GSE166034,PRJNA699009,GSM5060476,BEC_DMSO_444,NA,Normal,Basal epithelial cells,Epithelial cell,BEC,Pro,Chemotherapy,NA,0,0,0,0,0,0,0,0,0,0,0
SRR13615001,GSE166034,PRJNA699009,GSM5060477,BEC_DMSO_445,NA,Normal,Basal epithelial cells,Epithelial cell,BEC,Pro,Chemotherapy,NA,0,0,0,0,0,0,0,0,0,0,0
SRR13614995,GSE166033,PRJNA699008,GSM5060471,Doxorubicin_919,NA,Normal,Normal human bronchial epithelial cells,Epithelial cell,NHBE,Sene,Doxorubicin,CIS,0,1,0,0,0,1,1,1,0,0,0
SRR13614996,GSE166033,PRJNA699008,GSM5060472,Doxorubicin_921,NA,Normal,Normal human bronchial epithelial cells,Epithelial cell,NHBE,Sene,Doxorubicin,CIS,0,1,0,0,0,1,1,1,0,0,0
SRR13614997,GSE166033,PRJNA699008,GSM5060473,Doxorubicin_923,NA,Normal,Normal human bronchial epithelial cells,Epithelial cell,NHBE,Sene,Doxorubicin,CIS,0,1,0,0,0,1,1,1,0,0,0
SRR13614998,GSE166033,PRJNA699008,GSM5060474,Doxorubicin_925,NA,Normal,Normal human bronchial epithelial cells,Epithelial cell,NHBE,Sene,Doxorubicin,CIS,0,1,0,0,0,1,1,1,0,0,0
SRR13614999,GSE166033,PRJNA699008,GSM5060475,Doxorubicin_927,NA,Normal,Normal human bronchial epithelial cells,Epithelial cell,NHBE,Sene,Doxorubicin,CIS,0,1,0,0,0,1,1,1,0,0,0
SRR13614990,GSE166033,PRJNA699008,GSM5060466,DMSO_918,NA,Normal,Normal human bronchial epithelial cells,Epithelial cell,NHBE,Pro,Chemotherapy,NA,0,0,0,0,0,0,0,0,0,0,0
SRR13614991,GSE166033,PRJNA699008,GSM5060467,DMSO_920,NA,Normal,Normal human bronchial epithelial cells,Epithelial cell,NHBE,Pro,Chemotherapy,NA,0,0,0,0,0,0,0,0,0,0,0
SRR13614992,GSE166033,PRJNA699008,GSM5060468,DMSO_922,NA,Normal,Normal human bronchial epithelial cells,Epithelial cell,NHBE,Pro,Chemotherapy,NA,0,0,0,0,0,0,0,0,0,0,0
SRR13614993,GSE166033,PRJNA699008,GSM5060469,DMSO_924,NA,Normal,Normal human bronchial epithelial cells,Epithelial cell,NHBE,Pro,Chemotherapy,NA,0,0,0,0,0,0,0,0,0,0,0
SRR13614994,GSE166033,PRJNA699008,GSM5060470,DMSO_926,NA,Normal,Normal human bronchial epithelial cells,Epithelial cell,NHBE,Pro,Chemotherapy,NA,0,0,0,0,0,0,0,0,0,0,0
SRR16988074,GSE189208,PRJNA781967,GSM5696146,5_Senescent_030711 ,NA,Normal,Primary prostate epithelial cells,Epithelial cell,PrECs,Sene,seven population doublings (PD),RS,0,0,0,0,0,0,0,0,0,0,0
SRR16988075,GSE189208,PRJNA781967,GSM5696147,6_ Senescent_030711 ,NA,Normal,Primary prostate epithelial cells,Epithelial cell,PrECs,Sene,seven population doublings (PD),RS,0,0,0,0,0,0,0,0,0,0,0
SRR16988072,GSE189208,PRJNA781967,GSM5696144,1_Active_060110 ,NA,Normal,Primary prostate epithelial cells,Epithelial cell,PrECs,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR16988073,GSE189208,PRJNA781967,GSM5696145,2_Active_060110 ,NA,Normal,Primary prostate epithelial cells,Epithelial cell,PrECs,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR12293738,GSE154919,PRJNA647882,GSM4683642,ArCK KO control single cell clone 1,RPE1-hTERT,Normal,Immortalized retinal pigment epithelial cells,Epithelial cell,RPE1-hTERT,Sene,Aneuploid+STAT1 KO,Aneuploid+GM,0,1,0,0,0,1,0,0,0,0,0
SRR12293739,GSE154919,PRJNA647882,GSM4683643,ArCK KO control single cell clone 2,RPE1-hTERT,Normal,Immortalized retinal pigment epithelial cells,Epithelial cell,RPE1-hTERT,Sene,Aneuploid+STAT1 KO,Aneuploid+GM,0,1,0,0,0,1,0,0,0,0,0
SRR12293712,GSE154919,PRJNA647882,GSM4683616,RPE1-hTERT ArCK cells rep1,RPE1-hTERT,Normal,Immortalized retinal pigment epithelial cells,Epithelial cell,RPE1-hTERT,Sene,Aneuploid,Aneuploid,0,1,0,0,0,1,0,0,0,0,0
SRR12293713,GSE154919,PRJNA647882,GSM4683617,RPE1-hTERT ArCK cells rep2,RPE1-hTERT,Normal,Immortalized retinal pigment epithelial cells,Epithelial cell,RPE1-hTERT,Sene,Aneuploid,Aneuploid,0,1,0,0,0,1,0,0,0,0,0
SRR12293714,GSE154919,PRJNA647882,GSM4683618,RPE1-hTERT ArCK cells rep3,RPE1-hTERT,Normal,Immortalized retinal pigment epithelial cells,Epithelial cell,RPE1-hTERT,Sene,Aneuploid,Aneuploid,0,1,0,0,0,1,0,0,0,0,0
SRR12293725,GSE154919,PRJNA647882,GSM4683629,RPE1-hTERT doxorubicin treated cells rep1,RPE1-hTERT,Normal,Immortalized retinal pigment epithelial cells,Epithelial cell,RPE1-hTERT,Sene,Aneuploid+doxorubicin,Aneuploid+CIS,0,1,0,0,0,1,0,0,1,0,0
SRR12293726,GSE154919,PRJNA647882,GSM4683630,RPE1-hTERT doxorubicin treated cells rep2,RPE1-hTERT,Normal,Immortalized retinal pigment epithelial cells,Epithelial cell,RPE1-hTERT,Sene,Aneuploid+doxorubicin,Aneuploid+CIS,0,1,0,0,0,1,0,0,1,0,0
SRR12293715,GSE154919,PRJNA647882,GSM4683619,RPE1-hTERT control cells rep2,RPE1-hTERT,Normal,Immortalized retinal pigment epithelial cells,Epithelial cell,RPE1-hTERT,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR12293716,GSE154919,PRJNA647882,GSM4683620,RPE1-hTERT control cells rep3,RPE1-hTERT,Normal,Immortalized retinal pigment epithelial cells,Epithelial cell,RPE1-hTERT,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR12293724,GSE154919,PRJNA647882,GSM4683628,RPE1-hTERT control cells rep1,RPE1-hTERT,Normal,Immortalized retinal pigment epithelial cells,Epithelial cell,RPE1-hTERT,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR12293733,GSE154919,PRJNA647882,GSM4683637,Cycling KO control single cell clone 1,RPE1-hTERT,Normal,Immortalized retinal pigment epithelial cells,Epithelial cell,RPE1-hTERT,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR12293734,GSE154919,PRJNA647882,GSM4683638,Cycling KO control single cell clone 2,RPE1-hTERT,Normal,Immortalized retinal pigment epithelial cells,Epithelial cell,RPE1-hTERT,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR13765154,GSE154919,PRJNA647882,GSM5100733,RPE-1 hTERT control cells rep7,RPE1-hTERT,Normal,Immortalized retinal pigment epithelial cells,Epithelial cell,RPE1-hTERT,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR13765155,GSE154919,PRJNA647882,GSM5100734,RPE-1 hTERT control cells rep8,RPE1-hTERT,Normal,Immortalized retinal pigment epithelial cells,Epithelial cell,RPE1-hTERT,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR13765156,GSE154919,PRJNA647882,GSM5100735,RPE-1 hTERT control cells rep9,RPE1-hTERT,Normal,Immortalized retinal pigment epithelial cells,Epithelial cell,RPE1-hTERT,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR3712761,GSE83647,PRJNA326596,GSM2211741,Aneuploid arrested cells replicate 1,RPE1-hTERT,Normal,Immortalized retinal pigment epithelial cells,Epithelial cell,RPE1-hTERT,Sene,Aneuploid,Aneuploid,0,1,0,0,0,1,0,0,0,0,0
SRR3712762,GSE83647,PRJNA326596,GSM2211742,Aneuploid arrested cells replicate 2,RPE1-hTERT,Normal,Immortalized retinal pigment epithelial cells,Epithelial cell,RPE1-hTERT,Sene,Aneuploid,Aneuploid,0,1,0,0,0,1,0,0,0,0,0
SRR3712763,GSE83647,PRJNA326596,GSM2211743,Aneuploid arrested cells replicate 3,RPE1-hTERT,Normal,Immortalized retinal pigment epithelial cells,Epithelial cell,RPE1-hTERT,Sene,Aneuploid,Aneuploid,0,1,0,0,0,1,0,0,0,0,0
SRR3712756,GSE83647,PRJNA326596,GSM2211736,Euploid control replicate 1,RPE1-hTERT,Normal,Immortalized retinal pigment epithelial cells,Epithelial cell,RPE1-hTERT,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR3712757,GSE83647,PRJNA326596,GSM2211737,Euploid control replicate 2,RPE1-hTERT,Normal,Immortalized retinal pigment epithelial cells,Epithelial cell,RPE1-hTERT,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR13615008,GSE166034,PRJNA699009,GSM5060484,SAEC_Doxorubicin_500nM_438,NA,Normal,Small airway epithelial cells,Epithelial cell,SAEC,Sene,Doxorubicin,CIS,0,1,0,0,0,1,1,1,0,0,0
SRR13615009,GSE166034,PRJNA699009,GSM5060485,SAEC_Doxorubicin_500nM_439,NA,Normal,Small airway epithelial cells,Epithelial cell,SAEC,Sene,Doxorubicin,CIS,0,1,0,0,0,1,1,1,0,0,0
SRR13615010,GSE166034,PRJNA699009,GSM5060486,SAEC_H2O2_100uM_440,NA,Normal,Small airway epithelial cells,Epithelial cell,SAEC,Sene,H2O2,OSIS,0,1,0,0,0,1,1,1,0,0,0
SRR13615011,GSE166034,PRJNA699009,GSM5060487,SAEC_H2O2_100uM_441,NA,Normal,Small airway epithelial cells,Epithelial cell,SAEC,Sene,H2O2,OSIS,0,1,0,0,0,1,1,1,0,0,0
SRR13615006,GSE166034,PRJNA699009,GSM5060482,SAEC_DMSO_436,NA,Normal,Small airway epithelial cells,Epithelial cell,SAEC,Pro,Chemotherapy,NA,0,0,0,0,0,0,0,0,0,0,0
SRR13615007,GSE166034,PRJNA699009,GSM5060483,SAEC_DMSO_437,NA,Normal,Small airway epithelial cells,Epithelial cell,SAEC,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR13615012,GSE166034,PRJNA699009,GSM5060488,SAEC_H2O2_50uM_442,NA,Normal,Small airway epithelial cells,Epithelial cell,SAEC,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR13615013,GSE166034,PRJNA699009,GSM5060489,SAEC_H2O2_50uM_443,NA,Normal,Small airway epithelial cells,Epithelial cell,SAEC,Pro,None,NA,0,0,0,0,0,0,0,0,0,0,0
SRR9016148,GSE130727,PRJNA541183,GSM3752523,HAEC IR+ 1,HAEC,Normal,Human aortic endothelial cells,Endothelial cell,HAEC,Sene,4 Gy of ionizing radiation exposure,IRIS,0,1,0,0,0,1,0,0,0,0,0
SRR9016149,GSE130727,PRJNA541183,GSM3752524,HAEC IR+ 2,HAEC,Normal,Human aortic endothelial cells,Endothelial cell,HAEC,Sene,4 Gy of ionizing radiation exposure,IRIS,0,1,0,0,0,1,0,0,0,0,0
SRR9016150,GSE130727,PRJNA541183,GSM3752525,HAEC IR+ 3,HAEC,Normal,Human aortic endothelial cells,Endothelial cell,HAEC,Sene,4 Gy of ionizing radiation exposure,IRIS,0,1,0,0,0,1,0,0,0,0,0
