	group	fc	deltaMean	pvalue	padj
919	SARNP	1.1021445656223885	0.030155358169763502	0.1771812055840255	0.21621347524863488
920	KRT10	0.9420903167270543	-0.0170962324814124	0.5168974474847252	0.5708055338398466
921	LSM6	1.7154441457055305	0.21121509825562318	1.1604004121648502e-16	6.049756397190603e-16
922	SNRNP35	1.563444564542368	0.16634142549877762	2.6011797865815854e-10	7.375146006267456e-10
923	SMG6	1.139000935879356	0.04103618221717292	9.80453027594173e-05	0.0001608104246081464
924	NOL7	1.6185182210588265	0.18260039951127582	1.914009032775455e-11	5.942196695801657e-11
925	TM7SF2	1.0209779082494346	0.006193147262016252	0.9608571109159869	0.9681393963881924
926	GLRX5	0.9963408103014433	-0.0010802745628094579	0.6722301771478807	0.7178254412828552
927	C1orf131	1.8525055140121667	0.25167867678611494	5.9698872792908325e-06	1.0921972675338656e-05
928	VPS29	1.1685820989501987	0.04976920254032091	0.00046806863358553623	0.0007320838171046982
929	DONSON	1.6148081468148086	0.18150510269364217	0.00010318076613632074	0.00016877072683815143
930	CENPT	1.0630792741885393	0.01862241123307684	0.020415155367484523	0.0278843988552457
931	NUP205	1.9129633937266708	0.26952719379596896	2.3842775324539446e-21	1.952494164616007e-20
932	CDK7	2.1096590677631877	0.32759615189347296	0.00015969525252246383	0.00025803561059166506
933	HTATSF1	1.173908873442831	0.051341785396159856	0.0018607158281885659	0.002774263536981457
934	DIS3	1.9533885585944715	0.28146160575643336	6.311487143301102e-05	0.00010554429583451807
935	TSEN34	1.0546359620274823	0.01612975681916462	0.10924098598088701	0.13700926596030535
936	ACTR6	1.2211747500378152	0.06529572831269992	6.855104448937172e-06	1.2418065818551593e-05
937	PPP1R7	1.2379887650704327	0.07025960125582631	0.019263115976515973	0.026416410619944257
938	BCAS2	1.4416180108295769	0.1303755046549973	1.0424934850999113e-07	2.265837338641315e-07
939	ATP5F1A	1.0144903483455905	0.004277874615290778	0.8927831011814562	0.9098935098497549
940	NPAT	1.489649201399002	0.14455538535756607	0.12030393562001221	0.14978528508776753
941	ABCB7	1.9724496346247635	0.287088861316161	1.83598468877559e-18	1.1501338639371693e-17
942	NUTF2	1.8031495959664625	0.2371077069318021	1.409516446272806e-20	1.0776271105210302e-19
943	MRPL33	0.8534286186626485	-0.04327114687632533	0.0101772520807348	0.014309144670504334
944	IMPA2	1.54755494125809	0.161650453655093	7.134122804482088e-08	1.583669375800152e-07
945	UXT	1.4420207451333098	0.13049440082046943	7.5257204920162e-12	2.4369484624350157e-11
946	HMGCS1	1.1869894989535026	0.05520347833063344	1.0293341431033292e-09	2.7429806285593174e-09
947	WDR74	1.2002761960169157	0.05912600819210018	0.06215190300894617	0.08030750750561998
948	SMARCC1	1.1905987894119008	0.056269021522760476	6.448311534608271e-05	0.0001077570495971899
949	RPLP2	1.5537242076621174	0.16347175894847377	2.5408017200378187e-12	8.587766265608051e-12
950	TBPL1	1.269741183327571	0.07963362462619217	9.538558815008911e-08	2.0883596746858486e-07
951	BOD1L1	1.040528078388657	0.011964794331401296	0.18597900481517493	0.22625712177057125
952	RPP30	2.1920642277489075	0.3519239964465794	4.5573155498245684e-21	3.6352187035767304e-20
953	MRPL49	1.660962871897742	0.19513100885538676	9.384744346676206e-09	2.243525796363253e-08
954	GEMIN8	1.4361894814578335	0.1287728814851542	2.723913240324345e-09	6.912327024492213e-09
955	TUBGCP4	1.8025882652905414	0.23694198957345874	2.923396839519298e-29	4.542654959071221e-28
956	MED19	1.7905048708728157	0.23337470154053402	4.6342051061176237e-63	5.280787056637845e-61
957	RPL7	2.1100514799658967	0.32771200074407764	1.3357864731908255e-59	1.331890429310686e-57
958	ATP6V1F	1.1867273280974249	0.05512607963576871	0.045906253822841685	0.06035915681212096
959	DROSHA	1.4920153003441967	0.14525391063615234	2.8267786672545906e-06	5.338975020315891e-06
960	TPRKB	1.478266822514768	0.14119505277416727	6.249729084813199e-24	6.446380043085339e-23
961	ACIN1	1.172060353009165	0.05079606085935584	0.002709604004290375	0.004007467479769386
962	H2AFX	1.0425490716192949	0.012561436691738426	0.48429668108249024	0.5382586081564382
963	DRG1	0.8882556419478621	-0.032989431400293034	0.03347909909484644	0.044607730586841615
964	TFB1M	0.9729225170171959	-0.007993878016973655	0.36450778357450364	0.41655545658729093
965	POLR1A	2.2769288686929037	0.37697793473513436	1.5168063370310247e-07	3.2495233343914434e-07
966	FAM32A	1.8073271587733877	0.23834101681913594	5.147822895066751e-17	2.749718791940789e-16
967	PSMA6	2.1120848686359293	0.3283123025150975	5.4139989015662755e-11	1.623521224492243e-10
968	RAB6A	1.2114192249234135	0.06241567931384823	0.0016950099621683425	0.0025319343567221245
969	CASC3	0.9129619873142512	-0.02569556619023783	0.1945832760554681	0.23612463468597117
970	GUCD1	1.6444845009584637	0.19026622554850814	3.646459480297121e-14	1.4519097398254595e-13
971	ATP6V0C	1.2311153269285073	0.06823040873085418	5.4282856333237e-12	1.781877574834515e-11
972	GFM1	1.0607165753204553	0.017924889733227645	0.007691516758491709	0.010942805947128811
973	ABCF1	1.4815642530586959	0.14216852795110096	3.1136840726748933e-14	1.2480814046752126e-13
974	XAB2	1.713742540180859	0.210712746282736	7.349237030636967e-07	1.468007029575481e-06
975	SKP2	1.0860301740481002	0.02539802970446947	0.30031345356301964	0.34953798364606325
976	DDX27	2.110950449228625	0.327977396557707	2.6426811342579058e-14	1.0754993119522395e-13
977	MCL1	0.910344586935267	-0.0264682812673544	0.011602056652355329	0.016207659993628897
978	GUK1	1.1992315186777684	0.05881759609849668	9.388369089934978e-07	1.8551913486551942e-06
979	PSMG2	1.8200565657445926	0.24209902219285734	1.1106057357881402e-15	5.241971451165719e-15
980	RBMXL1	0.9768442000428387	-0.00683610955865227	0.5309231594752061	0.584944346512048
981	CDC73	1.6801771650260706	0.20080349752605742	2.07863744766965e-18	1.288647516133024e-17
982	RMI1	1.2422274934771802	0.0715109685949597	0.00011462078882860066	0.00018646332268310088
983	ATR	1.7960471618684763	0.23501090968373622	2.1280297203414237e-57	2.0369500483108107e-55
984	ZNF407	0.9073140117945621	-0.027362974766430848	0.22121060729274988	0.26507610578445195
985	USP10	1.3381666674163437	0.0998343564817118	7.313606620262905e-09	1.7714028990171187e-08
986	EPRS	1.62966987868022	0.18589261802246781	3.00311764163866e-14	1.209841837784733e-13
987	CCDC115	1.522239251136369	0.15417669625758817	3.33719077753146e-09	8.388547826294941e-09
988	TBP	1.4479198720235718	0.13223595489317813	2.0017272796872833e-15	9.301229864644018e-15
989	GTF3C3	1.1726794563826934	0.05097883400895126	0.00023535579649309985	0.00037622339412691244
990	RNF40	1.3734551503734522	0.11025230516410317	1.4934420565017584e-10	4.3214109325377363e-10
991	ATP5PO	1.0012853243092055	0.00037945645636872083	0.41376846881868057	0.46749194800901916
992	PNN	1.9812035046176062	0.2896731993413633	1.2741553230130075e-29	2.0192408529603489e-28
993	NDUFA4	0.9212038242629748	-0.023262391760926093	0.11459269632421963	0.14342067066101338
994	HYOU1	1.2420110306958498	0.07144706394509731	0.00034626583479226657	0.0005462189470388226
995	SMC4	2.081777007782287	0.31936474476856364	5.38115429376721e-19	3.567064328250675e-18
996	NASP	1.1649419048462886	0.04869453590150358	7.520685307229517e-05	0.00012480582482801827
997	DDX5	1.1987992925648803	0.058689993291973885	3.743362495295911e-09	9.340840929346315e-09
998	GYG1	0.9084341315028838	-0.027032290399703784	0.00039278812315477493	0.0006171647923239504
999	RPE	0.8895942915044616	-0.032594232139352586	0.04862768854353145	0.06379718129642038
1000	CDC27	1.9595793586408152	0.2832892682621904	1.2635081310167426e-13	4.853250333102833e-13
1001	BANF1	1.3957278650663902	0.11682770822040917	2.3949179516195048e-05	4.1443779036546226e-05
1002	CCT8	1.9035508580535876	0.2667484029442187	1.046414352867078e-17	5.933814091021131e-17
1003	THRAP3	0.9239096483847947	-0.02246357201911514	0.1206545956028271	0.1501437583346673
1004	EIF6	2.1454839496039018	0.3381724575120207	5.508774582772871e-29	8.290878978978291e-28
1005	SLC39A10	1.027875826803648	0.008229566951705292	0.1375038941384125	0.16993341852697352
1006	DCAF6	1.0654737078698449	0.01932930155889645	0.13551898960174752	0.16759531892350482
1007	MIER1	1.017189599037793	0.005074753733796844	0.9830430451049821	0.9859270775088945
1008	GSPT1	1.4764035091955607	0.14064496104700774	6.863301497119995e-09	1.6724929208358604e-08
1009	CACNB3	0.9911476910818615	-0.002613399395546001	0.4797883427401458	0.5342640782583382
1010	MRPL15	0.9665771547596979	-0.009867170741122366	0.43718568519995593	0.4907060716151475
1011	EMC3	1.1722149642889867	0.050841705563914596	0.0015138596303576936	0.0022698409119335594
1012	TUBGCP5	1.9148154132258022	0.2700739513350842	5.014313576155364e-38	1.4999065484674732e-36
1013	MTG2	1.0750748817195348	0.022163782615459926	0.12524612783726596	0.1554533111590132
1014	RBBP6	1.5001129539581104	0.147644518923283	1.1900345779793129e-05	2.109446477855182e-05
1015	SEC61A1	1.2319270557578865	0.06847004921919053	0.003099360431609315	0.004558555324425994
1016	TPT1	1.040059561944757	0.01182647780826429	0.0003232576034677209	0.0005116107441126033
1017	RRP12	1.9804211331602604	0.2894422258052353	6.624793141538912e-13	2.3911206617952667e-12
1018	CFDP1	1.3820873997726175	0.11280073807246632	5.965071192615817e-10	1.6350991253069473e-09
1019	DDX51	1.7534344409411242	0.22243068229402935	6.30987922209185e-14	2.483477134616085e-13
1020	NEDD8	1.9012878770827282	0.2660803203958049	7.054962527789597e-20	5.039559799701643e-19
1021	THOC5	1.9605365165284765	0.28357184265811225	7.75569846730322e-28	1.0853442358044798e-26
1022	RPL7A	2.2718194153497717	0.37546950993862155	0.053108131638516576	0.06918223136144266
1023	UBA52	1.911836473820361	0.2691945018588469	4.454779390180763e-23	4.315905700689298e-22
1024	ATP6V1H	1.2650134592211626	0.0782378948300167	2.510928249763305e-06	4.7877699615008674e-06
1025	RAD21	1.575320385594953	0.16984743323613122	2.8269445778445026e-07	5.892751197545205e-07
1026	EEF2	1.8225906850595	0.2428471508389612	2.8945558209121594e-21	2.3560109113751012e-20
1027	NAA15	1.7214595724615214	0.2129909866473902	7.637429226417972e-17	4.016784206333672e-16
1028	IPO7	2.0005410667025987	0.29538207976245906	2.6570734606135013e-18	1.6345441622745783e-17
1029	CHCHD2	1.0353738855832393	0.010443161445928217	0.22016442122212032	0.2639546392708086
1030	SNX15	1.0360849642169034	0.010653087747482859	0.652968418618857	0.7016405144835766
1031	TAMM41	1.0267200886770624	0.00788836723202091	0.21978678897085446	0.26363397794849863
1032	PABPN1	1.604379729837079	0.17842640098111417	7.481874486587766e-12	2.4260332854206674e-11
1033	RPS23	2.0900725031467555	0.32181376036118886	1.530450556815002e-14	6.380432373620732e-14
1034	TAF13	0.9507879976939336	-0.01452848271220597	0.4886538545953636	0.5423695148639635
1035	RPL13	2.1035211062905637	0.3257840885153443	5.358806752492571e-22	4.646240782143015e-21
1036	MRPL23	1.0545863655837575	0.01611511484075534	0.44773395734219223	0.5011353414031179
1037	SLC2A8	1.3916314665130332	0.11561835983432617	7.40454584186773e-07	1.4765898499657898e-06
1038	COMTD1	0.7923607507692052	-0.06129974602665497	2.6975344573009704e-09	6.852653881445034e-09
1039	PDCD6IP	0.9575317782985038	-0.01253756798943051	0.14686566814003985	0.1808798475857516
1040	NAT10	1.5497684209276874	0.1623039223132785	0.2996691624586321	0.34895781302360424
1041	MRPS17	0.9148146546842738	-0.025148617385158945	0.032250434559108254	0.04311468709494193
1042	TCOF1	1.6420221792196132	0.18953929315115747	2.7304980414257685e-10	7.73264119897262e-10
1043	MFAP1	1.7394748250165997	0.21830949174853737	6.229731937563277e-23	5.963099410635569e-22
1044	TERF2	1.95393073369667	0.2816216679613867	2.862349327038137e-24	2.97808779982707e-23
1045	ILF2	1.7805317661628597	0.23043041818330606	4.5929920099066584e-21	3.651504943424131e-20
1046	BRD2	1.0989066406020094	0.029199450353019407	0.05612204614755546	0.07294951462851723
1047	EIF4G2	1.1707836111736605	0.05041913814099719	6.994167006243207e-05	0.0001164721060956158
1048	NUP88	2.0317270695655885	0.304588884652044	1.438604043214925e-54	1.0432059016403985e-52
1049	THUMPD1	1.6784163178025477	0.20028365607992643	0.00013547757175185122	0.0002199442531900814
1050	UQCRQ	1.2732490561231662	0.08066922705810425	0.00014746587562174666	0.00023892067729373035
1051	POP5	2.061661526939109	0.3134262053476266	2.206843602987862e-19	1.5131738515615913e-18
1052	EXOSC2	1.7418960030553856	0.21902427760628201	7.867622864893825e-12	2.5339463681952794e-11
1053	DNAJC8	1.1225073914608974	0.03616691936019223	0.0011790127297806176	0.0017834244389159405
1054	POLR2D	1.1794492166120587	0.05297741849747534	0.00907614478099871	0.01284400618623886
1055	MNAT1	1.7912374641346525	0.23359097944106483	6.530457947259804e-30	1.0559044505265345e-28
1056	FXN	1.9731697558542698	0.287301457194063	3.072747735434696e-16	1.531892777269839e-15
1057	LSM3	1.6084078806540434	0.17961560111043323	4.927891863100522e-13	1.7948927288279376e-12
1058	ZNF24	1.008163321298358	0.0024099948549087258	0.9967937664338562	0.9976275546115507
1059	POLD1	2.0613393083537734	0.3133310792213316	3.533654822273372e-45	1.6580462724902312e-43
1060	DHDDS	1.5950154680498174	0.17566186165912784	9.493808940843156e-19	6.107173332106901e-18
1061	DESI1	1.549509147669885	0.16222737905417084	8.238071579092579e-08	1.8186074989638874e-07
1062	CENPW	1.3738931795498457	0.11038162116464095	1.7079380110403149e-16	8.714489681064975e-16
1063	RPS25	1.5521472154393436	0.16300619560676377	0.0015288769417964871	0.00229092205492736
1064	SPTSSA	1.0735169281558483	0.02170383991132724	0.19734848327785282	0.23899540510318917
1065	CNOT2	1.7840417621157592	0.23146664741869577	2.5556283113072016e-17	1.405889321599571e-16
1066	MED8	1.9067361178446844	0.2676887628084856	1.1320509987462451e-14	4.7946867964597604e-14
1067	RNF168	1.013444584919228	0.003969141884472949	0.8473410062904915	0.8713738839936167
1068	ZBTB17	1.1216386136838534	0.035910436747758956	0.0029267843149820604	0.004315338795903925
1069	NCAPG2	1.9799438056475034	0.28930130805769033	4.176626959587945e-17	2.261237175179627e-16
1070	NXF1	1.021995169227977	0.006493465433356604	0.8315500250359408	0.8588257271950825
1071	ANAPC5	1.7923132383107365	0.23390857201578413	2.816120370151109e-14	1.1383405482722302e-13
1072	TFB2M	0.9919624511276917	-0.0023728640243814714	0.9942564301142147	0.995504450737789
1073	ATP6AP2	1.1174158986395026	0.03466379691102017	0.0014939334029601926	0.0022413684221214676
1074	ZNF292	1.2269969973868438	0.06701458582698	1.5564573961745825e-06	3.0305960529257735e-06
1075	POLE2	1.872398348827103	0.2575514861245382	0.0001333602110367573	0.00021680094090418495
1076	CCDC130	1.4574597270177023	0.13505233325342403	1.3421921629836488e-12	4.709480712639108e-12
1077	SON	1.6073700883707234	0.17930922163915503	1.406515101657386e-12	4.920746547172696e-12
1078	HIPK1	1.517856025153121	0.15288267000510508	1.2334122533123978e-11	3.919728449105668e-11
1079	CTNNBL1	1.471126285428622	0.13908700667259366	5.569883918787802e-15	2.441159746824031e-14
1080	CCDC137	1.5786370218073142	0.17082657835553283	2.7705246748439486e-09	7.0157307374619776e-09
1081	RAD17	1.3294725049893	0.09726764546408584	3.3681604244381416e-06	6.301804453229455e-06
1082	TWF1	0.956092184638936	-0.01296256820514119	0.020296838520643283	0.027738626259222944
1083	PYROXD1	1.2243035912442382	0.06621943215011017	2.6600023364674036e-09	6.778898393148559e-09
1084	MANF	0.9871496333205164	-0.0037937153824235126	0.25308754109233966	0.2990807337451698
1085	WDR77	1.3685122314699134	0.10879304505533399	4.9185914911241e-13	1.7942361948567029e-12
1086	HMGN2	0.927677318605883	-0.021351271582080777	0.5706426198742158	0.6238226538871624
1087	PMPCA	1.5028222646609555	0.14844436798171945	2.5121005151062588e-14	1.024098216805669e-13
1088	MRPL1	0.9782660024131572	-0.006416361729070452	0.6418088774056407	0.6912010097352378
1089	GMPPB	1.0475084224806415	0.01402554788162097	0.11418381298047853	0.1429837072016144
1090	NFATC2IP	1.0744118468030859	0.0219680398927537	0.16990278997141062	0.20796796746884175
1091	CPSF3	1.6658571902113286	0.19657592098403248	5.553712239219003e-46	2.7122517119287904e-44
1092	GMPS	1.4200896941759975	0.12401986453332176	0.00994175824331947	0.01399448675074323
1093	PPP2CA	1.6431452742584212	0.18987085590192715	4.368002660667372e-25	4.7296969986321356e-24
1094	ARGLU1	1.1503304678774378	0.044380913218927454	0.0004549641446321525	0.0007129857223999612
1095	SSBP3	1.0025556541072893	0.0007544861980052775	0.6467263827452174	0.6961836409848426
1096	DHX33	1.8682539936883729	0.25632797988287365	4.542832228485063e-16	2.2231078778660034e-15
1097	PRKRA	1.1809770984534358	0.05342848335723621	0.01598795356173688	0.022115128828460315
1098	CWC22	1.4639765655613004	0.1369762496088297	6.388474079547098e-06	1.1634412840453733e-05
1099	ALDOA	1.5865657759136433	0.17316732373400195	1.7887566535472185e-20	1.3632148636746797e-19
1100	DPH6	1.026913655573322	0.007945512505006802	0.33300149875626817	0.383296097414021
1101	DDX6	1.8847041721825333	0.26118444014999936	4.857883972910466e-10	1.33927607686345e-09
1102	VPS54	1.1963791656497753	0.05797551774942694	9.60145526316461e-09	2.2930421601549815e-08
1103	COX7B	0.9886618618036074	-0.003347271743799507	0.3989352468854578	0.4528709894672203
1104	RBM17	1.580979239711017	0.17151805341705395	4.074456264101146e-09	1.009470490050673e-08
1105	CHTF18	1.3956743884195864	0.11681192071934865	3.802408035305645e-15	1.6881562947099088e-14
1106	RPS16	2.1373796793107798	0.3357798958333395	1.0520905764506061e-05	1.8802485059345036e-05
1107	NDC80	1.709562758776406	0.2094787814158378	4.369543984940421e-22	3.858420205152187e-21
